Company,Product,TypeName,Screen Size (inches),Resolution,IPS Panel,Retina Display,Full HD,CPU company,CPU series,CPU power Rating,CPU frequency(GHz),RAM (GB),SSD (GB),Flash Storage (GB),HDD (GB),"SSHD (Hybrid, GB)",GPU company,GPU series,Operating System,Weight,Price (INR)
HP,EliteBook 840,Ultrabook,14.0,1920x1080,0,0,0,Intel,i7,7500U,2.7,8,512.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.48,191144
Acer,Nitro 5,Gaming,15.6,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,8,128.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1050,Windows 10,2.7,115290
HP,ENVY -,Notebook,13.3,1920x1080,0,0,0,Intel,i5,7200U,2.5,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.34,108794
Dell,Vostro 3568,Notebook,15.6,1366x768,0,0,0,Intel,i3,7100U,2.4,4,128.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,2.18,50050
HP,Probook 440,Notebook,14.0,1366x768,0,0,0,Intel,i5,7200U,2.5,4,0.0,0.0,500.0,0.0,Intel,HD Graphics 620,Windows 10,1.64,71278
Toshiba,Portege Z30 C,Notebook,13.3,1920x1080,0,0,0,Intel,i5,6200U,2.3,4,128.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,1.2,109342
HP,EliteBook 840,Notebook,14.0,1366x768,0,0,0,Intel,i5,6300U,2.4,4,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,1.48,100649
HP,ProBook 640,Notebook,14.0,1920x1080,0,0,0,Intel,i5,7200U,2.5,4,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.95,110258
HP,EliteBook 1040,Ultrabook,14.0,1920x1080,0,0,0,Intel,i7,6600U,2.6,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 7,1.43,132584
HP,ProBook 440,Notebook,14.0,1920x1080,0,0,0,Intel,i5,7200U,2.5,8,256.0,0.0,0.0,0.0,Nvidia,GeForce 930MX,Windows 10,1.64,96007
HP,Probook 440,Notebook,14.0,1366x768,0,0,0,Intel,i3,7100U,2.4,4,0.0,0.0,500.0,0.0,Intel,HD Graphics 620,Windows 10,1.64,62586
Dell,Inspiron 7567,Gaming,15.6,1920x1080,0,0,0,Intel,i5,7300HQ,2.5,8,0.0,0.0,0.0,1.0,Nvidia,GeForce GTX 1050,Windows 10,2.65,86834
HP,EliteBook 820,Ultrabook,12.5,1920x1080,0,0,0,Intel,i5,7200U,2.5,4,0.0,0.0,500.0,0.0,Intel,HD Graphics 620,Windows 10,1.26,140818
HP,Elitebook 840,Notebook,14.0,1920x1080,0,0,0,Intel,i5,7200U,2.5,4,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.48,145485
HP,EliteBook 840,Ultrabook,14.0,1920x1080,0,0,0,Intel,i7,6500U,2.5,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,1.54,172680
HP,Probook 430,Notebook,13.3,1366x768,0,0,0,Intel,i3,7100U,2.4,4,0.0,0.0,500.0,0.0,Intel,HD Graphics 620,Windows 10,1.49,73200
Toshiba,Portege A30 C,Notebook,13.3,1366x768,0,0,0,Intel,i5,6200U,2.3,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,1.5,110715
HP,ProBook 450,Notebook,15.6,1366x768,0,0,0,Intel,i3,7100U,2.4,4,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,2.04,70454
Lenovo,ThinkPad P70,Notebook,17.3,3840x2160,0,0,0,Intel,i7,6820HQ,2.7,16,512.0,0.0,0.0,0.0,Nvidia,Quadro 3000M,Windows 7,2.4,271572
Toshiba,Tecra Z40 C,Notebook,14.0,1920x1080,0,0,0,Intel,i5,6200U,2.3,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,1.47,136335
HP,EliteBook 1040,Notebook,14.0,1920x1080,0,0,0,Intel,i7,6500U,2.5,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,1.43,203954
Dell,Inspiron 5568,2 in 1 Convertible,15.6,1920x1080,0,0,0,Intel,i3,6100U,2.3,4,0.0,0.0,1000.0,0.0,Intel,HD Graphics 520,Windows 10,2.08,72833
Toshiba,Portégé Z30 C,Ultrabook,13.3,1920x1080,0,0,0,Intel,i5,6200U,2.3,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,1.2,145485
HP,Spectre 13 V100nv,Notebook,13.3,1920x1080,0,0,0,Intel,i5,7200U,2.5,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.11,105134
HP,ProBook 440,Notebook,14.0,1920x1080,0,0,0,Intel,i7,7500U,2.7,8,256.0,0.0,0.0,0.0,Nvidia,GeForce 930MX,Windows 10,1.64,108467
Dell,Latitude E5570,Notebook,15.6,1920x1080,0,0,0,Intel,i5,6300U,2.4,8,0.0,0.0,500.0,0.0,Intel,HD Graphics 520,Windows 10,2.09,95749
HP,Elitebook 820,Ultrabook,12.5,1366x768,0,0,0,Intel,i5,7200U,2.5,4,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.26,142648
HP,ProBook 650,Notebook,14.0,1366x768,0,0,0,Intel,i5,7200U,2.5,4,0.0,0.0,500.0,0.0,Intel,HD Graphics 620,Windows 10,2.31,108794
HP,ProBook 640,Notebook,14.0,1366x768,0,0,0,Intel,i5,7200U,2.5,4,0.0,0.0,500.0,0.0,Intel,HD Graphics 620,Windows 10,1.95,96990
Dell,XPS 13,Ultrabook,13.3,3200x1800,0,0,0,Intel,i5,7200U,2.5,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.29,148596
HP,Probook 470,Notebook,17.3,1920x1080,0,0,0,Intel,i5,7200U,2.5,8,256.0,0.0,0.0,0.0,Nvidia,GeForce 930MX,Windows 10,2.63,98820
HP,ProBook 440,Notebook,14.0,1366x768,0,0,0,Intel,i5,7200U,2.5,4,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.64,89030
Acer,Aspire 3,Notebook,15.6,1366x768,0,0,0,AMD,A9,9420U,3.0,6,0.0,0.0,1000.0,0.0,AMD,Radeon R5,Windows 10,2.1,37424
MSI,GL72M 7RDX,Gaming,17.3,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,8,128.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1050,Windows 10,2.7,109050
HP,Probook 640,Notebook,14.0,1920x1080,0,0,0,Intel,i5,6200U,2.3,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 7,1.95,109342
HP,EliteBook 850,Notebook,15.6,1920x1080,0,0,0,Intel,i7,6500U,2.5,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,1.84,112453
HP,EliteBook 820,Ultrabook,12.5,1920x1080,0,0,0,Intel,i7,6500U,2.5,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,1.26,123434
HP,ProBook 450,Notebook,15.6,1366x768,0,0,0,Intel,i5,7200U,2.5,4,0.0,0.0,500.0,0.0,Intel,HD Graphics 620,Windows 10,2.04,67893
Toshiba,Tecra Z40 C,Ultrabook,14.0,1920x1080,0,0,0,Intel,i7,6600U,2.6,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,1.47,157838
Dell,Latitude E5570,Notebook,15.6,1920x1080,0,0,0,Intel,i5,6300U,2.4,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 7,2.09,97260
HP,ProBook 440,Notebook,14.0,1920x1080,0,0,0,Intel,i5,7200U,2.5,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.64,92462
Lenovo,Yoga 500 15ISK,2 in 1 Convertible,15.6,1920x1080,0,0,0,Intel,i7,6500U,2.5,4,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,1.8,77500
Vero,V142,Notebook,14.0,1366x768,0,0,0,Intel,Atom_x5,Z8350,1.44,2,0.0,0.0,0.0,0.0,Intel,HD Graphics 400,Windows 10,1.45,19288
Toshiba,Tecra A50 C,Notebook,15.6,1920x1080,0,0,0,Intel,i7,6500U,2.5,16,256.0,0.0,0.0,0.0,Nvidia,GeForce 930M,Windows 10,2.4,130388
Lenovo,Thinkpad L560,Notebook,15.6,1920x1080,0,0,0,Intel,i5,6200U,2.3,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,2.3,96038
HP,EliteBook 840,Notebook,14.0,1920x1080,0,0,0,Intel,i5,6200U,2.3,4,0.0,0.0,500.0,0.0,Intel,HD Graphics 520,Windows 10,1.54,91500
HP,EliteBook 850,Notebook,15.6,1920x1080,0,0,0,Intel,i5,6300U,2.4,8,256.0,0.0,500.0,0.0,Intel,HD Graphics 520,Windows 10,1.84,192456
HP,EliteBook 1040,Notebook,14.0,1920x1080,0,0,0,Intel,i5,6200U,2.3,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 7,1.43,134414
MSI,GT72S Dominator,Gaming,17.3,1920x1080,0,0,0,Intel,i7,6820HK,2.7,16,256.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 980M,Windows 10,3.78,141426
Lenovo,IdeaPad Y900 17ISK,Gaming,17.3,1920x1080,0,0,0,Intel,i7,6700HQ,2.6,16,128.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 980M,Windows 10,4.6,209534
Asus,Chromebook C202SA,Netbook,11.6,1366x768,0,0,0,Intel,Celeron Dual Core,N3060,1.6,4,0.0,0.0,0.0,0.0,Intel,HD Graphics 400,Chrome OS,1.2,26343
Lenovo,ThinkPad X1,Notebook,14.0,2560x1440,0,0,0,Intel,i7,6600U,2.6,16,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 7,1.1,239730
HP,Noteb Pav,Notebook,15.6,1920x1080,0,0,0,Intel,i7,7500U,2.7,8,0.0,0.0,1000.0,0.0,Nvidia,GeForce 940MX,Windows 10,1.91,89578
Dell,Inspiron 5578,2 in 1 Convertible,15.6,1920x1080,0,0,0,Intel,i5,7200U,2.7,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,2.3,100101
HP,ProBook 450,Notebook,15.6,1366x768,0,0,0,Intel,i5,7200U,2.5,4,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,2.04,89578
Dell,XPS 13,Ultrabook,13.3,3200x1800,0,0,0,Intel,i7,7500U,2.7,16,1000.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.2,206241
HP,ProBook 650,Notebook,15.6,1366x768,0,0,0,Intel,i3,6100U,2.3,4,0.0,0.0,500.0,0.0,Intel,HD Graphics 520,Windows 10,2.31,64521
HP,250 G5,Notebook,15.6,1366x768,0,0,0,Intel,i5,7200U,2.5,4,0.0,0.0,500.0,0.0,Intel,HD Graphics 620,Windows 10,1.96,45658
Acer,Aspire ES1 523,Notebook,15.6,1366x768,0,0,0,AMD,A8,7410U,2.2,8,0.0,0.0,1000.0,0.0,AMD,Radeon R5,Windows 10,2.4,41084
Dell,Inspiron 7378,2 in 1 Convertible,13.3,1920x1080,0,0,0,Intel,i7,7500U,2.7,12,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.6,118858
MSI,GT62VR 6RD,Gaming,15.6,1920x1080,0,0,0,Intel,i7,6700HQ,2.6,16,256.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1060,Windows 10,2.94,166438
HP,ProBook 450,Notebook,15.6,1920x1080,0,0,0,Intel,i7,7500U,2.7,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,2.04,97905
Asus,Rog G752VL GC088D,Gaming,17.3,1920x1080,0,0,0,Intel,i7,6700HQ,2.6,16,0.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 965M,Windows 10,4.0,91317
Dell,Inspiron 3567,Notebook,15.6,1920x1080,0,0,0,Intel,i5,7200U,2.5,4,0.0,0.0,1000.0,0.0,Intel,HD Graphics,Windows 10,2.25,51148
Dell,Inspiron 5567,Notebook,15.6,1920x1080,0,0,0,Intel,i7,7500U,2.7,16,0.0,0.0,2000.0,0.0,AMD,Radeon R7 M445,Windows 10,2.32,90584
MSI,GS63VR 6RF,Gaming,15.6,1920x1080,0,0,0,Intel,i7,6700HQ,2.6,16,256.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1060,Windows 10,1.8,176504
Dell,XPS 13,Ultrabook,13.3,1920x1080,0,0,0,Intel,i7,7500U,2.7,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.29,133407
Asus,ROG G701VO,Gaming,17.3,1920x1080,0,0,0,Intel,i7,6820HK,2.7,64,1000.0,0.0,0.0,0.0,Nvidia,GeForce GTX 980,Windows 10,3.58,363712
Dell,Inspiron 5368,2 in 1 Convertible,13.3,1920x1080,0,0,0,Intel,i7,6500U,2.5,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,1.62,73018
Dell,Alienware 15,Gaming,15.6,3840x2160,0,0,0,Intel,i7,6700HQ,2.6,16,256.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 970M,Windows 10,3.21,121604
Apple,"MacBook 12""",Ultrabook,12.0,2304x1440,0,0,0,Intel,M,6Y75,1.2,8,0.0,0.0,0.0,0.0,Intel,HD Graphics 515,Mac OS X (Old),0.92,118950
Dell,Latitude 3570,Notebook,15.6,1366x768,0,0,0,Intel,i3,6100U,2.3,4,0.0,0.0,500.0,0.0,Intel,HD Graphics 520,Windows 10,2.06,44101
HP,ProBook 650,Notebook,15.6,1366x768,0,0,0,Intel,i5,6200U,2.3,4,0.0,0.0,500.0,0.0,Intel,HD Graphics 520,Windows 10,2.31,109708
HP,EliteBook 820,Ultrabook,12.5,1920x1080,0,0,0,Intel,i5,6200U,2.3,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 7,1.26,109708
HP,ProBook 430,Notebook,13.3,1920x1080,0,0,0,Intel,i7,7500U,2.7,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.49,99735
Lenovo,ThinkPad Yoga,Ultrabook,12.5,1920x1080,0,0,0,Intel,i7,6500U,2.5,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,1.3,156784
Lenovo,IdeaPad 300 17ISK,Notebook,17.3,1600x900,0,0,0,Intel,i5,6200U,2.3,8,0.0,0.0,1.0,0.0,AMD,Radeon R5 M330,Windows 10,3.0,60298
Lenovo,Ideapad 700 15ISK,Notebook,15.6,1920x1080,0,0,0,Intel,i5,6300HQ,2.3,4,0.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 950M,Windows 10,2.3,89396
MSI,GT72VR Dominator,Gaming,17.3,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,16,256.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1070,Windows 10,3.78,228658
Lenovo,V110 15ISK,Notebook,15.6,1366x768,0,0,0,Intel,i5,6200U,2.3,4,0.0,0.0,500.0,0.0,Intel,HD Graphics 520,Windows 10,2.1,49410
HP,Probook 650,Notebook,15.6,1920x1080,0,0,0,Intel,i5,6200U,2.3,4,0.0,0.0,500.0,0.0,Intel,HD Graphics 520,Windows 7,2.31,86010
Lenovo,Yoga 900S 12ISK,Ultrabook,12.5,2560x1440,0,0,0,Intel,M,6Y75,1.2,8,512.0,0.0,0.0,0.0,Intel,HD Graphics 515,Windows 10,0.99,128008
Lenovo,IdeaPad Y900 17ISK,Gaming,17.3,1920x1080,0,0,0,Intel,i7,6820HK,2.7,32,512.0,0.0,0.0,1.0,Nvidia,GeForce GTX 980M,Windows 10,4.6,296460
Lenovo,Yoga Book,2 in 1 Convertible,10.1,1920x1200,0,0,0,Intel,Atom_x5,Z8550,1.44,4,0.0,0.0,0.0,0.0,Intel,HD Graphics 400,Windows 10,0.69,59134
HP,Spectre x360,Ultrabook,13.3,3840x2160,0,0,0,Intel,i7,7500U,2.7,16,512.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.3,187484
Dell,Vostro 3568,Notebook,15.6,1920x1080,0,0,0,Intel,i5,7200U,2.5,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,2.18,68625
HP,EliteBook 840,Notebook,14.0,1920x1080,0,0,0,Intel,i5,6200U,2.3,4,0.0,0.0,500.0,0.0,Intel,HD Graphics 520,Windows 7,1.54,94336
HP,ZBook 15u,Workstation,15.6,1920x1080,0,0,0,Intel,i7,6500U,2.5,8,256.0,0.0,0.0,0.0,AMD,FirePro W4190M,Windows 7,1.9,136792
Lenovo,ThinkPad T460,Notebook,14.0,1920x1080,0,0,0,Intel,i5,6200U,2.3,8,180.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 7,1.7,109708
HP,Chromebook 13,Notebook,13.3,3200x1800,0,0,0,Intel,Pentium Dual Core,4405Y,1.5,4,0.0,0.0,0.0,0.0,Intel,HD Graphics 515,Chrome OS,1.29,56272
Acer,Aspire ES1 523,Notebook,15.6,1366x768,0,0,0,AMD,A8,7410U,2.2,4,0.0,0.0,500.0,0.0,AMD,Radeon R5,Windows 10,2.4,35410
Dell,Inspiron 3552,Notebook,15.6,1366x768,0,0,0,Intel,Pentium Quad Core,N3700,1.6,4,0.0,0.0,500.0,0.0,Intel,HD Graphics,Linux,2.2,36004
HP,250 G6,Notebook,15.6,1366x768,0,0,0,Intel,i3,6006U,2.0,4,0.0,0.0,1000.0,0.0,Intel,HD Graphics 520,Windows 10,1.86,31658
Asus,Rog GL702VM GC354T,Gaming,17.3,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,8,256.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1060,Windows 10,2.7,146308
Dell,Inspiron 5370,Ultrabook,13.3,1920x1080,0,0,0,Intel,i5,8250U,1.6,4,256.0,0.0,0.0,0.0,AMD,Radeon 530,Windows 10,1.4,74879
HP,Elitebook 820,Netbook,12.5,1366x768,0,0,0,Intel,i5,6200U,2.3,4,128.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 7,2.4,146308
Acer,Aspire F5 573G,Notebook,15.6,1920x1080,0,0,0,Intel,i5,7200U,2.5,8,256.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 950M,Windows 10,2.4,73108
Dell,Inspiron 5567,Notebook,15.6,1920x1080,0,0,0,Intel,i5,7200U,2.5,8,0.0,0.0,1000.0,0.0,AMD,Radeon R7 M445,Windows 10,2.36,58450
MSI,GS70 Stealth,Gaming,17.3,1920x1080,0,0,0,Intel,i7,6700HQ,2.6,8,256.0,0.0,0.0,0.0,Nvidia,GeForce GTX 965M,Windows 10,2.6,146308
HP,250 G5,Notebook,15.6,1366x768,0,0,0,Intel,Pentium Quad Core,N3710,1.6,4,0.0,0.0,1000.0,0.0,Intel,HD Graphics 405,Windows 10,1.96,45750
Asus,G752VY GC162T,Gaming,17.3,1920x1080,0,0,0,Intel,i7,6700HQ,2.6,16,128.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 980M,Windows 10,4.3,210358
Dell,Latitude E5270,Ultrabook,12.5,1366x768,0,0,0,Intel,i3,6100U,2.3,4,0.0,0.0,500.0,0.0,Intel,HD Graphics 520,Windows 7,1.5,103866
Dell,Latitude E5270,Ultrabook,12.5,1366x768,0,0,0,Intel,i3,6100U,2.3,4,128.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 7,1.5,106778
Acer,Chromebook 15,Notebook,15.6,1366x768,0,0,0,Intel,Celeron Dual Core,3205U,1.5,4,16.0,0.0,0.0,0.0,Intel,HD Graphics,Chrome OS,2.2,19124
HP,ZBook 17,Workstation,17.3,1920x1080,0,0,0,Intel,i7,6700HQ,2.6,8,0.0,0.0,1000.0,0.0,AMD,FirePro W6150M,Windows 7,3.0,265258
Lenovo,Legion Y520 15IKBN,Gaming,15.6,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,16,512.0,0.0,0.0,0.0,Nvidia,GeForce GTX 1050 Ti,Windows 10,2.4,109708
Dell,Latitude E5270,Ultrabook,12.5,1366x768,0,0,0,Intel,i5,6200U,2.3,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 7,1.5,129299
MSI,GE72 Apache,Gaming,17.3,1920x1080,0,0,0,Intel,i7,6700HQ,2.6,8,128.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 960M,Windows 10,2.9,138274
Lenovo,Yoga 500 15ISK,2 in 1 Convertible,15.6,1920x1080,0,0,0,Intel,i5,6200U,2.3,4,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,2.1,79330
HP,15 bw011nv,Notebook,15.6,1920x1080,0,0,0,AMD,A6,9220U,2.5,4,0.0,0.0,1000.0,0.0,AMD,Radeon R4,Windows 10,2.1,36417
Asus,Rog GL552VW CN470T,Gaming,15.6,1920x1080,0,0,0,Intel,i7,6700HQ,2.6,16,128.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 960M,Windows 10,2.59,122518
HP,EliteBook 1030,Notebook,13.3,3200x1800,0,0,0,Intel,M,6Y54,1.1,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 515,Windows 10,1.16,155458
Dell,Vostro 3559,Notebook,15.6,1366x768,0,0,0,Intel,i5,6200U,2.3,4,0.0,0.0,500.0,0.0,AMD,Radeon R5 M315,Windows 7,2.24,70377
Lenovo,V110 15ISK,Notebook,15.6,1366x768,0,0,0,Intel,i3,6006U,2.0,4,128.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,2.1,39254
HP,Spectre Pro,Ultrabook,13.3,1920x1080,0,0,0,Intel,i7,6500U,2.5,8,512.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,1.16,180164
Lenovo,Yoga Book,2 in 1 Convertible,10.1,1920x1200,0,0,0,Intel,Atom_x5,Z8550,1.44,4,0.0,0.0,0.0,0.0,Intel,HD Graphics 400,Android,0.69,50234
Dell,XPS 13,Ultrabook,13.3,1920x1080,0,0,0,Intel,i7,7560U,2.4,8,256.0,0.0,0.0,0.0,Intel,Iris Plus Graphics 640,Windows 10,1.23,126178
Lenovo,IdeaPad Y900 17ISK,Gaming,17.3,1920x1080,0,0,0,Intel,i7,6820HK,2.7,16,256.0,0.0,0.0,1.0,Nvidia,GeForce GTX 980M,Windows 10,4.6,251624
Razer,Blade Stealth,Ultrabook,12.5,3840x2160,0,0,0,Intel,i7,6500U,2.5,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,1.25,94154
Toshiba,Portege X30 D,Ultrabook,13.3,1920x1080,0,0,0,Intel,i7,7500U,2.7,16,512.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.05,203679
Asus,Rog GL752VW T4308T,Gaming,17.3,1920x1080,0,0,0,Intel,i7,6700HQ,2.6,8,128.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 960M,Windows 10,3.52,120093
Vero,V131,Notebook,13.3,1920x1080,0,0,0,Intel,Atom_x5,Z8350,1.44,4,0.0,0.0,0.0,0.0,Intel,HD Graphics 400,Windows 10,1.35,17934
HP,Spectre Pro,Notebook,13.3,1920x1080,0,0,0,Intel,i5,6200U,2.3,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,1.16,154635
HP,EliteBook 1040,Notebook,14.0,1920x1080,0,0,0,Intel,i5,6200U,2.3,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 7,1.43,138440
Dell,Latitude E5570,Notebook,15.6,1366x768,0,0,0,Intel,i5,6200U,2.3,4,0.0,0.0,500.0,0.0,Intel,HD Graphics 520,Linux,2.09,47912
Asus,VivoBook Max,Notebook,15.6,1366x768,0,0,0,Intel,i3,7100U,2.4,4,0.0,0.0,1000.0,0.0,Intel,HD Graphics 620,Windows 10,2.0,39802
Lenovo,ThinkPad Yoga,2 in 1 Convertible,14.0,1920x1080,0,0,0,Intel,i7,6500U,2.5,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,1.8,152714
Lenovo,Yoga Book,2 in 1 Convertible,10.1,1920x1200,0,0,0,Intel,Atom_x5,Z8550,1.44,4,0.0,0.0,0.0,0.0,Intel,HD Graphics 400,Windows 10,0.69,43828
HP,EliteBook 820,Ultrabook,12.5,1366x768,0,0,0,Intel,i5,6300U,2.4,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 7,1.26,173392
Lenovo,Legion Y520 15IKBN,Gaming,15.6,1920x1080,0,0,0,Intel,i5,7300HQ,2.5,8,128.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1060,Windows 10,2.4,90494
HP,Omen -,Gaming,17.3,1920x1080,0,0,0,Intel,i5,6300HQ,2.3,8,128.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1060,Windows 10,3.35,103304
HP,15 bs078cl,Notebook,15.6,1366x768,0,0,0,Intel,i7,7500U,2.7,8,0.0,0.0,2000.0,0.0,Intel,HD Graphics 620,Windows 10,2.04,57554
Lenovo,ThinkPad P40,2 in 1 Convertible,14.0,1920x1080,0,0,0,Intel,i7,6600U,2.6,8,512.0,0.0,0.0,0.0,Nvidia,Quadro M500M,Windows 7,1.8,187610
Asus,L403NA GA013TS,Notebook,14.0,1366x768,0,0,0,Intel,Celeron Dual Core,N3350,1.1,4,0.0,0.0,0.0,0.0,Intel,HD Graphics 500,Windows 10,1.5,25437
HP,250 G6,Ultrabook,15.6,1920x1080,0,0,0,Intel,i7,7500U,2.7,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.84,68808
Acer,Aspire E5 576G,Notebook,15.6,1920x1080,0,0,0,Intel,i5,7200U,2.5,4,0.0,0.0,1000.0,0.0,Nvidia,GeForce 940MX,Windows 10,2.23,56364
Lenovo,IdeaPad 500 15ISK,Notebook,15.6,1920x1080,0,0,0,Intel,i7,6500U,2.5,16,0.0,0.0,0.0,1.0,AMD,Radeon R7 M360,Windows 10,2.5,100558
HP,ZBook 17,Workstation,17.3,1920x1080,0,0,0,Intel,i7,6700HQ,2.6,8,256.0,0.0,0.0,0.0,Nvidia,Quadro M3000M,Windows 7,3.0,361370
Dell,Inspiron 5567,Notebook,15.6,1366x768,0,0,0,Intel,i5,7200U,2.5,8,0.0,0.0,1000.0,0.0,AMD,Radeon R7 M445,Windows 10,2.5,71736
MSI,GT72S Dominator,Gaming,17.3,1920x1080,0,0,0,Intel,i7,6820HQ,2.7,16,256.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 980M,Windows 10,3.78,219508
HP,EliteBook 850,Ultrabook,15.6,1920x1080,0,0,0,Intel,i7,6500U,2.5,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 7,1.88,198712
Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,2560x1440,0,0,0,Intel,i7,6600U,2.6,16,512.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,2.8,223260
MSI,GP62M 7RDX,Gaming,15.6,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,8,128.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1050,Windows 10,2.4,104566
HP,Spectre Pro,2 in 1 Convertible,13.3,1920x1080,0,0,0,Intel,i5,6300U,2.4,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,1.48,149054
HP,ZBook 15,Workstation,15.6,1920x1080,0,0,0,Intel,i7,6700HQ,2.6,8,256.0,0.0,0.0,0.0,Nvidia,Quadro M1000M,Windows 7,2.59,203954
